date,sample_year,season,kPa,TempC,Transect,depths,depth,site,site_id,reserve
18/05/2016,2016,S,485.708,19.472,3,37.9356526,45,Sdot-Yam,,N
18/05/2016,2016,S,485.772,19.472,3,37.94196891,45,Sdot-Yam,,N
18/05/2016,2016,S,485.9,19.472,3,37.95460153,45,Sdot-Yam,,N
18/05/2016,2016,S,485.9,19.472,3,37.95460153,45,Sdot-Yam,,N
18/05/2016,2016,S,485.069,19.472,3,37.87258821,45,Sdot-Yam,,N
18/05/2016,2016,S,485.836,19.472,3,37.94828522,45,Sdot-Yam,,N
18/05/2016,2016,S,486.156,19.472,3,37.97986677,45,Sdot-Yam,,N
18/05/2016,2016,S,486.667,19.472,3,38.03029854,45,Sdot-Yam,,N
18/05/2016,2016,S,486.603,19.472,3,38.02398224,45,Sdot-Yam,,N
18/05/2016,2016,S,486.411,19.472,3,38.00503331,45,Sdot-Yam,,N
18/05/2016,2016,S,486.092,19.472,3,37.97355046,45,Sdot-Yam,,N
18/05/2016,2016,S,486.411,19.472,3,38.00503331,45,Sdot-Yam,,N
18/05/2016,2016,S,486.411,19.472,3,38.00503331,45,Sdot-Yam,,N
18/05/2016,2016,S,486.156,19.472,3,37.97986677,45,Sdot-Yam,,N
18/05/2016,2016,S,485.9,19.472,3,37.95460153,45,Sdot-Yam,,N
18/05/2016,2016,S,486.092,19.472,3,37.97355046,45,Sdot-Yam,,N
18/05/2016,2016,S,486.22,19.472,3,37.98618307,45,Sdot-Yam,,N
18/05/2016,2016,S,486.284,19.472,3,37.99249938,45,Sdot-Yam,,N
18/05/2016,2016,S,486.411,19.472,3,38.00503331,45,Sdot-Yam,,N
18/05/2016,2016,S,486.411,19.472,3,38.00503331,45,Sdot-Yam,,N
18/05/2016,2016,S,486.284,19.472,3,37.99249938,45,Sdot-Yam,,N
18/05/2016,2016,S,486.284,19.472,3,37.99249938,45,Sdot-Yam,,N
18/05/2016,2016,S,486.348,19.472,3,37.99881569,45,Sdot-Yam,,N
18/05/2016,2016,S,486.475,19.472,3,38.01134962,45,Sdot-Yam,,N
18/05/2016,2016,S,486.473,19.377,3,38.01115223,45,Sdot-Yam,,N
18/05/2016,2016,S,486.409,19.377,3,38.00483592,45,Sdot-Yam,,N
18/05/2016,2016,S,486.411,19.472,3,38.00503331,45,Sdot-Yam,,N
18/05/2016,2016,S,486.345,19.377,3,37.99851962,45,Sdot-Yam,,N
18/05/2016,2016,S,486.345,19.377,3,37.99851962,45,Sdot-Yam,,N
18/05/2016,2016,S,486.409,19.377,3,38.00483592,45,Sdot-Yam,,N
18/05/2016,2016,S,486.539,19.472,3,38.01766593,45,Sdot-Yam,,N
18/05/2016,2016,S,486.537,19.377,3,38.01746854,45,Sdot-Yam,,N
18/05/2016,2016,S,486.539,19.472,3,38.01766593,45,Sdot-Yam,,N
18/05/2016,2016,S,486.537,19.377,3,38.01746854,45,Sdot-Yam,,N
18/05/2016,2016,S,486.537,19.377,3,38.01746854,45,Sdot-Yam,,N
18/05/2016,2016,S,486.539,19.472,3,38.01766593,45,Sdot-Yam,,N
18/05/2016,2016,S,486.409,19.377,3,38.00483592,45,Sdot-Yam,,N
18/05/2016,2016,S,486.409,19.377,3,38.00483592,45,Sdot-Yam,,N
18/05/2016,2016,S,486.473,19.377,3,38.01115223,45,Sdot-Yam,,N
18/05/2016,2016,S,486.537,19.377,3,38.01746854,45,Sdot-Yam,,N
18/05/2016,2016,S,486.473,19.377,3,38.01115223,45,Sdot-Yam,,N
18/05/2016,2016,S,486.537,19.377,3,38.01746854,45,Sdot-Yam,,N
18/05/2016,2016,S,486.153,19.377,3,37.97957069,45,Sdot-Yam,,N
18/05/2016,2016,S,485.514,19.377,3,37.91650629,45,Sdot-Yam,,N
