date,sample_year,season, kPa ,TempC,Transect,depths,depth,site,site_id,reserve
20/04/2017,2017,Spring,376.853,18.426,2,27.5528,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,376.981,18.426,2,27.5656,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,376.469,18.521,2,27.5144,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,376.212,18.426,2,27.4887,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,376.021,18.521,2,27.4696,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.957,18.521,2,27.4632,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.764,18.426,2,27.4439,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.996,18.521,2,27.3671,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.394,18.426,2,27.2069,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.266,18.426,2,27.1941,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.714,18.426,2,27.2389,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.202,18.521,2,27.1877,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.433,18.426,2,27.1108,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.049,18.426,2,27.0724,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.906,18.426,2,27.2581,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.459,18.521,2,27.2134,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.241,18.426,2,27.0916,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,371.728,18.426,2,27.0403,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,371.152,18.426,2,26.9827,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,370.127,18.426,2,26.8802,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,368.846,18.426,2,26.7521,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,367.95,18.521,2,26.6625,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,367.885,18.426,2,26.656,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,368.59,18.521,2,26.7265,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,368.718,18.521,2,26.7393,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,369.423,18.521,2,26.8098,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,369.166,18.426,2,26.7841,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,368.59,18.521,2,26.7265,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,366.989,18.521,2,26.5664,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,366.668,18.426,2,26.5343,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,366.797,18.521,2,26.5472,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,365.899,18.426,2,26.4574,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,365.323,18.521,2,26.3998,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,363.978,18.521,2,26.2653,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,363.273,18.521,2,26.1948,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,363.081,18.521,2,26.1756,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,363.658,18.521,2,26.2333,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,363.786,18.521,2,26.2461,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,363.785,18.426,2,26.246,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,363.786,18.521,2,26.2461,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,362.953,18.521,2,26.1628,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,362.504,18.521,2,26.1179,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,362.376,18.521,2,26.1051,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,362.312,18.521,2,26.0987,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,361.736,18.521,2,26.0411,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,361.8,18.521,2,26.0475,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,361.736,18.521,2,26.0411,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,361.415,18.521,2,26.009,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,361.159,18.521,2,25.9834,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,361.095,18.521,2,25.977,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,360.775,18.521,2,25.945,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,360.198,18.521,2,25.8873,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,360.39,18.426,2,25.9065,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,360.198,18.521,2,25.8873,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,359.045,18.521,2,25.772,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,359.045,18.521,2,25.772,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,359.365,18.521,2,25.804,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,371.089,18.521,3,26.9764,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.69,18.521,3,27.1365,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.818,18.521,3,27.1493,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.074,18.521,3,27.1749,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.715,18.521,3,27.239,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.971,18.521,3,27.2646,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.459,18.521,3,27.2134,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.266,18.521,3,27.1941,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.01,18.521,3,27.1685,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.074,18.521,3,27.1749,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.818,18.521,3,27.1493,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.69,18.521,3,27.1365,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.434,18.521,3,27.1109,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.049,18.521,3,27.0724,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,371.921,18.521,3,27.0596,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.562,18.521,3,27.1237,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.498,18.521,3,27.1173,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.818,18.521,3,27.1493,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.562,18.521,3,27.1237,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.049,18.521,3,27.0724,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.434,18.521,3,27.1109,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.69,18.521,3,27.1365,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.523,18.521,3,27.2198,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.523,18.521,3,27.2198,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.099,18.521,3,27.2774,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.651,18.521,3,27.2326,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.202,18.521,3,27.1877,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.266,18.521,3,27.1941,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.818,18.521,3,27.1493,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.498,18.521,3,27.1173,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.202,18.521,3,27.1877,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.202,18.521,3,27.1877,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.562,18.521,3,27.1237,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.587,18.521,3,27.2262,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.523,18.521,3,27.2198,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,376.469,18.521,3,27.5144,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,376.085,18.521,3,27.476,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.676,18.521,3,27.3351,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,376.597,18.521,3,27.5272,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,377.942,18.521,3,27.6617,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.764,18.521,3,27.4439,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.316,18.521,3,27.3991,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,376.341,18.521,3,27.5016,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.163,18.521,3,27.2838,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.202,18.521,3,27.1877,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.69,18.521,3,27.1365,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.291,18.521,3,27.2966,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.764,18.521,3,27.4439,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.804,18.521,3,27.3479,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.779,18.521,3,27.2454,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.099,18.521,3,27.2774,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.676,18.521,3,27.3351,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.932,18.521,3,27.3607,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.612,18.521,3,27.3287,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.907,18.521,3,27.2582,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.843,18.521,3,27.2518,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.074,18.521,3,27.1749,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.562,18.521,3,27.1237,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.562,18.521,3,27.1237,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,371.409,18.521,3,27.0084,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,371.793,18.521,3,27.0468,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.113,18.521,3,27.0788,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.69,18.521,3,27.1365,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.612,18.521,3,27.3287,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.483,18.521,3,27.3158,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.419,18.521,3,27.3094,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.651,18.521,3,27.2326,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.882,18.521,3,27.1557,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.907,18.521,3,27.2582,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.893,18.521,3,27.4568,25,Achziv,Achziv25,R
