Site,Year,Month,Day,Hour,Av. Temperature [C˚],Av. Fluorescence ~[mg/m3],Av. Turbidity [NTU]
Hadera,2015,5,27,22,23.06,0.16,0.2
Hadera,2015,5,27,23,23.02,0.1,0.17
Hadera,2015,5,28,0,23.06,0.08,0.18
Hadera,2015,5,28,1,23.04,0.08,0.21
Hadera,2015,5,28,2,23.01,0.08,0.17
Hadera,2015,5,28,3,22.9,0.11,0.21
Hadera,2015,5,28,4,22.89,0.11,0.2
Hadera,2015,5,28,5,23.08,0.08,0.23
Hadera,2015,5,28,6,23,0.09,0.19
Hadera,2015,5,28,7,23.05,0.09,0.19
Hadera,2015,5,28,8,23.17,0.09,0.18
Hadera,2015,5,28,9,23.14,0.09,0.19
Hadera,2015,5,28,10,23.14,0.08,0.19
Hadera,2015,5,28,11,23.18,0.09,0.21
Hadera,2015,5,28,12,23.2,0.1,0.19
Hadera,2015,5,28,13,23.27,0.1,0.18
Hadera,2015,5,28,14,23.3,0.12,0.18
Hadera,2015,5,28,15,23.36,0.13,0.17
Hadera,2015,5,28,16,23.46,0.14,0.2
Hadera,2015,5,28,17,23.47,0.15,0.2
Hadera,2015,5,28,18,23.36,0.15,0.18
Hadera,2015,5,28,19,23.32,0.18,0.2
Hadera,2015,5,28,20,23.34,0.16,0.19
Hadera,2015,5,28,21,23.38,0.16,0.19
Hadera,2015,5,28,22,23.45,0.14,0.19
Hadera,2015,5,28,23,23.52,0.14,0.17
Hadera,2015,5,29,0,23.73,0.2,0.2
Hadera,2015,5,29,1,24.46,0.15,0.15
Hadera,2015,5,29,2,24.45,0.13,0.15
Hadera,2015,5,29,3,24.43,0.12,0.14
Hadera,2015,5,29,4,24.41,0.13,0.15
Hadera,2015,5,29,5,24.4,0.14,0.16
Hadera,2015,5,29,6,24.38,0.12,0.15
Hadera,2015,5,29,7,24.39,0.13,0.15
Hadera,2015,5,29,8,24.41,0.18,0.28
Hadera,2015,5,29,9,24.41,0.11,0.18
Hadera,2015,5,29,10,24.46,0.11,0.15
Hadera,2015,5,29,11,24.52,0.12,0.23
Hadera,2015,5,29,12,24.54,0.11,0.21
Hadera,2015,5,29,13,24.56,0.11,0.19
Hadera,2015,5,29,14,24.57,0.11,0.21
Hadera,2015,5,29,15,24.58,0.12,0.27
Hadera,2015,5,29,16,24.57,0.11,0.25
Hadera,2015,5,29,17,24.55,0.12,0.32
Hadera,2015,5,29,18,24.49,0.1,0.22
Hadera,2015,5,29,19,24.48,0.09,0.2
Hadera,2015,5,29,20,24.5,0.11,0.33
Hadera,2015,5,29,21,24.53,0.12,0.5
Hadera,2015,5,29,22,24.53,0.12,0.57
Hadera,2015,5,29,23,24.47,0.11,0.4
Hadera,2015,5,30,0,24.43,0.12,0.38
Hadera,2015,5,30,1,24.42,0.12,0.47
Hadera,2015,5,30,2,24.34,0.13,0.43
Hadera,2015,5,30,3,24.26,0.13,0.38
Hadera,2015,5,30,4,24.15,0.14,0.4
Hadera,2015,5,30,5,24.14,0.14,0.38
Hadera,2015,5,30,6,24.04,0.15,0.44
Hadera,2015,5,30,7,23.96,0.19,0.61
Hadera,2015,5,30,8,24.05,0.21,0.67
Hadera,2015,5,30,9,24.03,0.23,0.75
Hadera,2015,5,30,10,24.08,0.21,0.74
Hadera,2015,5,30,11,24.02,0.25,0.97
Hadera,2015,5,30,12,24.17,0.26,0.68
Hadera,2015,5,30,13,24.17,0.24,0.76
Hadera,2015,5,30,14,24.22,0.24,0.68
Hadera,2015,5,30,15,24.27,0.22,0.63
Hadera,2015,5,30,16,24.22,0.19,0.46
Hadera,2015,5,30,17,24.3,0.18,0.39
Hadera,2015,5,30,18,24.37,0.19,0.42
Hadera,2015,5,30,19,24.42,0.21,0.43
Hadera,2015,5,30,20,24.46,0.22,0.43
Hadera,2015,5,30,21,24.47,0.21,0.43
Hadera,2015,5,30,22,24.48,0.21,0.49
Hadera,2015,5,30,23,24.51,0.21,0.47
Hadera,2015,5,31,0,24.54,0.21,0.45
Hadera,2015,5,31,1,24.55,0.21,0.49
Hadera,2015,5,31,2,24.55,0.21,0.53
Hadera,2015,5,31,3,24.51,0.24,0.51
Hadera,2015,5,31,4,24.52,0.26,0.54
Hadera,2015,5,31,5,24.54,0.28,0.52
Hadera,2015,5,31,6,24.54,0.27,0.5
Hadera,2015,5,31,7,24.4,0.23,0.41
Hadera,2015,5,31,8,24.36,0.23,0.39
Hadera,2015,5,31,9,24.39,0.24,1.34
Hadera,2015,5,31,10,24.41,0.22,0.39
Hadera,2015,5,31,11,24.53,0.23,0.49
Hadera,2015,5,31,12,24.87,0.18,0.36
Hadera,2015,5,31,13,24.83,0.22,0.36
Hadera,2015,5,31,14,24.88,0.22,0.33
Hadera,2015,5,31,15,24.87,0.22,0.34
Hadera,2015,5,31,16,24.86,0.21,0.34
Hadera,2015,5,31,17,24.85,0.21,0.36
Hadera,2015,5,31,18,24.85,0.22,0.35
Hadera,2015,5,31,19,24.84,0.23,0.38
Hadera,2015,5,31,20,24.84,0.24,0.45
Hadera,2015,5,31,21,24.82,0.25,0.4
Hadera,2015,5,31,22,24.8,0.26,0.43
Hadera,2015,5,31,23,24.78,0.25,0.43
Hadera,2015,6,1,0,24.76,0.26,0.45
Hadera,2015,6,1,1,24.09,0.35,0.45
Hadera,2015,6,1,2,23.34,0.4,0.43
Hadera,2015,6,1,3,23.05,0.4,0.64
Hadera,2015,6,1,4,22.99,0.4,0.43
Hadera,2015,6,1,5,22.89,0.43,0.61
Hadera,2015,6,1,6,22.88,0.43,0.4
Hadera,2015,6,1,7,22.97,0.43,0.45
Hadera,2015,6,1,8,23.16,0.32,0.38
Hadera,2015,6,1,9,23.25,0.31,0.3
Hadera,2015,6,1,10,23.46,0.87,1.25
Hadera,2015,6,1,11,23.7,0.29,0.34
Hadera,2015,6,1,12,23.6,0.3,0.31
Hadera,2015,6,1,13,23.54,0.31,0.29
Hadera,2015,6,1,14,23.41,0.39,0.36
Hadera,2015,6,1,15,23.33,0.35,0.32
Hadera,2015,6,1,16,23.34,0.39,0.37
Hadera,2015,6,1,17,23.34,0.43,0.36
Hadera,2015,6,1,18,23.25,0.47,0.44
Hadera,2015,6,1,19,23.22,0.43,0.39
Hadera,2015,6,1,20,23.15,0.44,0.38
Hadera,2015,6,1,21,23.14,0.47,0.41
Hadera,2015,6,1,22,23.15,0.38,0.35
Hadera,2015,6,1,23,23.37,0.31,0.34
Hadera,2015,6,2,0,24.14,0.22,0.36
Hadera,2015,6,2,1,24.04,0.23,0.34
Hadera,2015,6,2,2,24.03,0.25,0.55
Hadera,2015,6,2,3,24.1,0.25,0.44
Hadera,2015,6,2,4,24.13,0.26,0.37
Hadera,2015,6,2,5,24.2,0.28,0.4
Hadera,2015,6,2,6,24.05,0.22,0.34
Hadera,2015,6,2,7,23.98,0.19,0.34
Hadera,2015,6,2,8,23.84,0.21,0.33
Hadera,2015,6,2,9,23.95,0.11,0.22
Hadera,2015,6,2,10,23.99,0.1,0.24
Hadera,2015,6,2,11,24.06,0.13,0.24
Hadera,2015,6,2,12,24.2,0.11,0.24
Hadera,2015,6,2,13,24.32,0.12,0.24
Hadera,2015,6,2,14,24.34,0.13,0.24
Hadera,2015,6,2,15,24.36,0.14,0.24
Hadera,2015,6,2,16,24.35,0.16,0.25
Hadera,2015,6,2,17,24.35,0.14,0.24
Hadera,2015,6,2,18,24.36,0.16,0.26
Hadera,2015,6,2,19,24.37,0.16,0.26
Hadera,2015,6,2,20,24.36,0.15,0.26
Hadera,2015,6,2,21,24.35,0.13,0.26
Hadera,2015,6,2,22,24.34,0.13,0.24
Hadera,2015,6,2,23,24.35,0.12,0.25
Hadera,2015,6,3,0,24.36,0.12,0.24
Hadera,2015,6,3,1,24.36,0.12,0.26
Hadera,2015,6,3,2,24.35,0.11,0.25
Hadera,2015,6,3,3,24.39,0.12,0.25
Hadera,2015,6,3,4,24.35,0.09,0.24
Hadera,2015,6,3,5,24.36,0.08,0.24
Hadera,2015,6,3,6,24.36,0.11,0.25
Hadera,2015,6,3,7,24.37,0.11,0.26
Hadera,2015,6,3,8,24.4,0.1,0.26
Hadera,2015,6,3,9,24.4,0.11,0.27
Hadera,2015,6,3,10,24.44,0.12,0.28
Hadera,2015,6,3,11,24.46,0.12,0.28
Hadera,2015,6,3,12,24.42,0.13,0.3
Hadera,2015,6,3,13,24.37,2.18,3.28
Hadera,2015,6,3,14,24.32,0.15,0.3
Hadera,2015,6,3,15,24.59,0.14,0.32
Hadera,2015,6,3,16,24.78,0.16,0.3
Hadera,2015,6,3,17,24.8,0.2,0.31
Hadera,2015,6,3,18,24.84,0.15,0.28
Hadera,2015,6,3,19,24.76,0.19,0.3
Hadera,2015,6,3,20,24.66,0.12,0.28
Hadera,2015,6,3,21,24.45,0.14,0.32
Hadera,2015,6,3,22,24.57,0.11,0.29
Hadera,2015,6,3,23,24.57,0.09,0.27
Hadera,2015,6,4,0,24.59,0.08,0.25
Hadera,2015,6,4,1,24.63,0.08,0.25
Hadera,2015,6,4,2,24.66,0.08,0.27
Hadera,2015,6,4,3,24.51,0.08,0.27
Hadera,2015,6,4,4,24.65,0.1,0.27
Hadera,2015,6,4,5,24.57,0.11,0.3
Hadera,2015,6,4,6,24.5,0.12,0.33
Hadera,2015,6,4,7,24.48,0.13,0.43
Hadera,2015,6,4,8,24.62,0.12,0.37
Hadera,2015,6,4,9,24.75,0.08,0.34
Hadera,2015,6,4,10,24.77,0.08,0.35
Hadera,2015,6,4,11,24.75,0.09,0.36
Hadera,2015,6,4,12,24.77,0.12,0.39
Hadera,2015,6,4,13,24.89,0.12,0.41
Hadera,2015,6,4,14,25.13,0.1,0.48
Hadera,2015,6,4,15,25.17,0.12,0.43
Hadera,2015,6,4,16,25.15,0.13,0.59
Hadera,2015,6,4,17,25.1,0.12,0.59
Hadera,2015,6,4,18,25.04,0.14,0.61
Hadera,2015,6,4,19,24.96,0.15,0.61
Hadera,2015,6,4,20,24.71,0.18,0.64
Hadera,2015,6,4,21,24.43,0.18,0.88
Hadera,2015,6,4,22,24.24,0.15,1.09
Hadera,2015,6,4,23,23.86,0.12,1.03
Hadera,2015,6,5,0,24.38,0.11,1.05
Hadera,2015,6,5,1,24.69,0.12,1.06
Hadera,2015,6,5,2,24.85,0.11,1
Hadera,2015,6,5,3,24.96,0.11,0.94
Hadera,2015,6,5,4,24.97,0.13,1.04
Hadera,2015,6,5,5,25,0.14,1.01
Hadera,2015,6,5,6,25.03,0.12,1.07
Hadera,2015,6,5,7,25.05,0.13,1.24
Hadera,2015,6,5,8,24.99,0.14,1.49
Hadera,2015,6,5,9,25.02,0.13,1.65
Hadera,2015,6,5,10,25.04,0.13,1.78
Hadera,2015,6,5,11,25.03,0.13,1.73
Hadera,2015,6,5,12,25.15,0.13,1.69
Hadera,2015,6,5,13,25.22,0.14,1.68
Hadera,2015,6,5,14,25.28,0.14,1.68
Hadera,2015,6,5,15,25.28,0.14,1.71
Hadera,2015,6,5,16,25.28,0.14,1.7
Hadera,2015,6,5,17,25.28,0.15,2
Hadera,2015,6,5,18,25.28,0.15,2.16
Hadera,2015,6,5,19,25.26,0.15,3.93
Hadera,2015,6,5,20,25.25,0.13,1.84
Hadera,2015,6,5,21,25.23,0.13,1.69
Hadera,2015,6,5,22,25.21,0.14,1.81
Hadera,2015,6,5,23,25.14,0.15,1.71
Hadera,2015,6,6,0,24.81,0.2,1.79
Hadera,2015,6,6,1,23.93,0.27,2.24
Hadera,2015,6,6,2,23.91,0.22,2.39
Hadera,2015,6,6,3,23.7,0.21,2.35
Hadera,2015,6,6,4,23.59,0.18,2.12
Hadera,2015,6,6,5,23.52,0.21,2.71
Hadera,2015,6,6,6,23.45,0.22,2.79
Hadera,2015,6,6,7,23.43,0.17,2.21
Hadera,2015,6,6,8,23.43,0.17,1.94
Hadera,2015,6,6,9,23.45,0.17,2.17
Hadera,2015,6,6,10,23.52,0.18,2.37
Hadera,2015,6,6,11,23.62,0.21,2.64
Hadera,2015,6,6,12,24.09,0.19,2.5
Hadera,2015,6,6,13,24.32,0.2,1.97
Hadera,2015,6,6,14,24.12,0.22,2.58
Hadera,2015,6,6,15,25.73,0.3,2.71
Hadera,2015,6,6,16,25.61,0.27,2.08
Hadera,2015,6,6,17,25.33,0.26,2.04
Hadera,2015,6,6,18,24.64,0.13,3.31
Hadera,2015,6,6,19,24.61,0.12,2.65
Hadera,2015,6,6,20,24.61,0.11,1.71
Hadera,2015,6,6,21,24.16,0.16,1.68
Hadera,2015,6,6,22,23.83,0.23,1.71
Hadera,2015,6,6,23,23.78,0.21,2
Hadera,2015,6,7,0,23.8,0.2,1.81
Hadera,2015,6,7,1,23.85,0.18,1.59
Hadera,2015,6,7,2,23.85,0.18,1.28
Hadera,2015,6,7,3,23.88,0.15,1.21
Hadera,2015,6,7,4,23.94,0.15,1.24
Hadera,2015,6,7,5,24.11,0.15,1.36
Hadera,2015,6,7,6,24.84,0.15,1.62
Hadera,2015,6,7,7,24.96,0.15,1.41
Hadera,2015,6,7,8,25.38,0.19,1.51
Hadera,2015,6,7,9,25.61,0.26,1.41
Hadera,2015,6,7,10,25.6,0.27,1.46
Hadera,2015,6,7,11,25.18,0.17,1.26
Hadera,2015,6,7,12,24.94,0.13,1.22
Hadera,2015,6,7,13,24.92,0.11,0.93
Hadera,2015,6,7,14,24.89,0.1,1.09
Hadera,2015,6,7,15,24.85,0.1,1.28
Hadera,2015,6,7,16,24.78,0.09,1.08
Hadera,2015,6,7,17,24.67,0.1,1.85
Hadera,2015,6,7,18,24.56,0.1,0.97
Hadera,2015,6,7,19,24.46,0.12,1.35
Hadera,2015,6,7,20,24.18,0.16,1.28
Hadera,2015,6,7,21,24.14,0.16,1.24
Hadera,2015,6,7,22,23.94,0.17,1.21
Hadera,2015,6,7,23,23.87,0.17,0.86
Hadera,2015,6,8,0,23.69,0.26,0.92
Hadera,2015,6,8,1,23.53,0.23,0.95
Hadera,2015,6,8,2,23.37,0.21,1.02
Hadera,2015,6,8,3,23.31,0.19,0.81
Hadera,2015,6,8,4,23.23,0.19,0.8
Hadera,2015,6,8,5,23.07,0.2,0.73
Hadera,2015,6,8,6,22.94,0.16,0.77
Hadera,2015,6,8,7,22.94,0.14,0.8
Hadera,2015,6,8,8,22.93,0.12,0.86
Hadera,2015,6,8,9,22.93,0.11,0.84
Hadera,2015,6,8,10,22.93,0.1,0.75
Hadera,2015,6,8,11,22.93,0.1,0.78
Hadera,2015,6,8,12,22.93,0.11,0.77
Hadera,2015,6,8,13,23.36,0.13,1.22
Hadera,2015,6,8,14,24.28,0.16,1.29
Hadera,2015,6,8,15,24.31,0.14,1.27
Hadera,2015,6,8,16,24.38,0.13,1.5
Hadera,2015,6,8,17,24.25,0.14,1.37
Hadera,2015,6,8,18,23.77,0.16,1.51
Hadera,2015,6,8,19,22.86,0.35,1.45
Hadera,2015,6,8,20,22.68,0.41,1.99
Hadera,2015,6,8,21,22.5,0.24,1.35
Hadera,2015,6,8,22,22.38,0.32,0.93
Hadera,2015,6,8,23,22.22,0.2,0.92
Hadera,2015,6,9,0,22.19,0.11,0.71
Hadera,2015,6,9,1,22.13,0.08,0.75
Hadera,2015,6,9,2,22.17,0.1,1.06
Hadera,2015,6,9,3,22.32,0.1,0.92
Hadera,2015,6,9,4,22.49,0.11,0.94
Hadera,2015,6,9,5,22.55,0.09,0.91
Hadera,2015,6,9,6,22.48,0.14,0.96
Hadera,2015,6,9,7,22.64,0.13,1.3
Hadera,2015,6,9,8,22.81,0.12,0.87
Hadera,2015,6,9,9,23.01,0.1,0.73
Hadera,2015,6,9,10,23.36,0.1,0.59
Hadera,2015,6,9,11,23.64,0.11,0.73
Hadera,2015,6,9,12,23.75,0.13,1
Hadera,2015,6,9,13,23.95,0.11,0.41
Hadera,2015,6,9,14,23.97,0.12,0.35
Hadera,2015,6,9,15,23.57,0.17,0.41
Hadera,2015,6,9,16,22.93,0.28,0.45
Hadera,2015,6,9,17,22.57,0.34,0.44
Hadera,2015,6,9,18,22.53,0.24,0.55
Hadera,2015,6,9,19,22.37,0.17,0.3
Hadera,2015,6,9,20,22.38,0.2,0.32
Hadera,2015,6,9,21,22.34,0.17,0.29
Hadera,2015,6,9,22,22.31,0.18,0.21
Hadera,2015,6,9,23,22.33,0.19,0.22
Hadera,2015,6,10,0,22.36,0.16,1.11
Hadera,2015,6,10,1,22.52,0.14,0.36
Hadera,2015,6,10,2,22.6,0.12,0.25
Hadera,2015,6,10,3,22.63,0.1,0.23
Hadera,2015,6,10,4,22.65,0.09,0.23
Hadera,2015,6,10,5,22.63,0.09,0.2
Hadera,2015,6,10,6,22.81,0.09,0.28
Hadera,2015,6,10,7,23.08,0.08,0.35
Hadera,2015,6,10,8,23.21,0.08,0.29
Hadera,2015,6,10,9,23.22,0.07,0.25
Hadera,2015,6,10,10,23.22,0.06,0.25
Hadera,2015,6,10,11,23.31,0.09,0.38
Hadera,2015,6,10,12,23.18,0.07,0.59
Hadera,2015,6,10,13,23.29,0.07,0.26
Hadera,2015,6,10,14,23.4,0.07,0.47
Hadera,2015,6,10,15,23.16,0.1,0.31
Hadera,2015,6,10,16,22.92,0.09,0.34
Hadera,2015,6,10,17,22.94,0.1,0.36
Hadera,2015,6,10,18,22.96,0.09,0.38
Hadera,2015,6,10,19,22.72,0.11,0.5
Hadera,2015,6,10,20,22.71,0.11,0.31
Hadera,2015,6,10,21,22.58,0.11,0.3
Hadera,2015,6,10,22,22.52,0.12,0.22
Hadera,2015,6,10,23,22.53,0.09,0.31
Hadera,2015,6,11,0,22.54,0.1,0.19
Hadera,2015,6,11,1,22.53,0.1,0.2
Hadera,2015,6,11,2,22.56,0.12,0.18
Hadera,2015,6,11,3,22.53,0.1,0.23
Hadera,2015,6,11,4,22.58,0.1,0.23
Hadera,2015,6,11,5,22.65,0.09,0.21
Hadera,2015,6,11,6,22.69,0.07,0.18
Hadera,2015,6,11,7,22.81,0.05,0.14
Hadera,2015,6,11,8,22.72,0.05,0.89
Hadera,2015,6,11,9,22.76,0.05,0.18
Hadera,2015,6,11,10,22.83,0.04,0.14
Hadera,2015,6,11,11,23.16,0.07,0.3
Hadera,2015,6,11,12,23,0.06,0.21
Hadera,2015,6,11,13,23.14,0.06,0.29
Hadera,2015,6,11,14,23.13,0.08,0.21
Hadera,2015,6,11,15,23.2,0.08,0.18
Hadera,2015,6,11,16,23.38,0.08,0.22
Hadera,2015,6,11,17,23.11,0.09,0.23
Hadera,2015,6,11,18,23.19,0.09,0.26
Hadera,2015,6,11,19,23.18,0.07,0.19
Hadera,2015,6,11,20,22.96,0.09,0.22
Hadera,2015,6,11,21,22.83,0.1,0.25
Hadera,2015,6,11,22,22.67,0.17,0.31
Hadera,2015,6,11,23,22.75,0.13,0.21
Hadera,2015,6,12,0,22.76,0.13,0.29
Hadera,2015,6,12,1,22.73,0.12,0.22
Hadera,2015,6,12,2,22.66,0.12,0.18
Hadera,2015,6,12,3,22.52,0.13,0.24
Hadera,2015,6,12,4,22.69,0.09,0.26
Hadera,2015,6,12,5,22.61,0.1,0.27
Hadera,2015,6,12,6,22.57,0.09,0.16
Hadera,2015,6,12,7,22.74,0.07,0.2
Hadera,2015,6,12,8,22.89,0.05,0.15
Hadera,2015,6,12,9,22.81,0.02,0.21
Hadera,2015,6,12,10,22.77,0.04,0.16
Hadera,2015,6,12,11,22.84,0.05,0.15
Hadera,2015,6,12,12,23.04,0.06,0.15
Hadera,2015,6,12,13,23.4,0.07,0.19
Hadera,2015,6,12,14,23.92,0.18,0.32
Hadera,2015,6,12,15,23.61,0.15,0.37
Hadera,2015,6,12,16,23.68,0.13,0.35
Hadera,2015,6,12,17,23.48,0.15,0.32
Hadera,2015,6,12,18,23.02,0.15,0.34
Hadera,2015,6,12,19,22.94,0.12,0.29
Hadera,2015,6,12,20,22.89,0.14,0.3
Hadera,2015,6,12,21,22.9,0.13,0.29
Hadera,2015,6,12,22,22.96,0.11,0.23
Hadera,2015,6,12,23,22.95,0.11,0.72
Hadera,2015,6,13,0,22.94,0.11,0.23
Hadera,2015,6,13,1,22.97,0.1,0.21
Hadera,2015,6,13,2,22.95,0.11,0.23
Hadera,2015,6,13,3,22.96,0.12,0.24
Hadera,2015,6,13,4,23,0.12,0.23
Hadera,2015,6,13,5,23.13,0.07,0.17
Hadera,2015,6,13,6,23.13,0.08,0.19
Hadera,2015,6,13,7,23.24,0.06,0.13
Hadera,2015,6,13,8,23.34,0.05,0.14
Hadera,2015,6,13,9,23.35,0.06,0.14
Hadera,2015,6,13,10,23.34,0.05,0.14
Hadera,2015,6,13,11,23.76,0.08,0.17
Hadera,2015,6,13,12,24.63,0.16,0.24
Hadera,2015,6,13,13,25.05,0.17,0.22
Hadera,2015,6,13,14,25.26,0.16,0.22
Hadera,2015,6,13,15,24.98,0.2,0.24
Hadera,2015,6,13,16,24.64,0.21,0.24
Hadera,2015,6,13,17,24.3,0.17,0.23
Hadera,2015,6,13,18,23.73,0.1,0.16
Hadera,2015,6,13,19,23.64,0.14,0.19
Hadera,2015,6,13,20,23.76,0.15,0.32
Hadera,2015,6,13,21,23.64,0.09,0.13
Hadera,2015,6,13,22,23.41,0.09,0.13
Hadera,2015,6,13,23,23.39,0.11,0.15
Hadera,2015,6,14,0,23.55,0.08,0.12
Hadera,2015,6,14,1,23.5,0.07,0.11
Hadera,2015,6,14,2,23.43,0.07,0.1
Hadera,2015,6,14,3,23.43,0.03,0.07
Hadera,2015,6,14,4,23.71,0.06,0.07
Hadera,2015,6,14,5,23.52,0.04,0.2
Hadera,2015,6,14,6,23.46,0.03,0.09
Hadera,2015,6,14,7,23.39,0.02,0.07
Hadera,2015,6,14,8,23.4,0.02,0.07
Hadera,2015,6,14,9,23.52,0.04,0.08
Hadera,2015,6,14,10,23.85,0.04,0.12
Hadera,2015,6,14,11,24.14,0.06,0.1
Hadera,2015,6,14,12,24.27,0.04,0.08
Hadera,2015,6,14,13,24.43,0.06,0.1
Hadera,2015,6,14,14,24.5,0.07,0.09
Hadera,2015,6,14,15,24.99,0.07,0.14
Hadera,2015,6,14,16,25.19,0.06,0.08
Hadera,2015,6,14,17,25.13,0.05,0.08
Hadera,2015,6,14,18,24.86,0.08,0.09
Hadera,2015,6,14,19,24.38,0.08,0.1
Hadera,2015,6,14,20,24.14,0.07,0.08
Hadera,2015,6,14,21,24.1,0.07,0.09
Hadera,2015,6,14,22,23.53,0.06,0.08
Hadera,2015,6,14,23,23.45,0.05,0.09
Hadera,2015,6,15,0,23.42,0.07,0.09
Hadera,2015,6,15,1,23.34,0.06,0.1
Hadera,2015,6,15,2,23.28,0.05,0.07
Hadera,2015,6,15,3,23.2,0.04,0.12
Hadera,2015,6,15,4,23.31,1.07,4.12
Hadera,2015,6,15,5,23.29,0.05,0.1
Hadera,2015,6,15,6,23.39,0.06,0.08
Hadera,2015,6,15,7,23.5,0.11,0.1
Hadera,2015,6,15,8,23.91,0.23,0.15
Hadera,2015,6,15,9,24.85,0.28,0.19
Hadera,2015,6,15,10,25.05,0.1,0.14
Hadera,2015,6,15,11,25.01,0.11,0.14
Hadera,2015,6,15,12,25.06,0.12,0.19
Hadera,2015,6,15,13,25.07,0.11,0.13
Hadera,2015,6,15,14,25.14,0.14,0.12
Hadera,2015,6,15,15,25.27,1.07,1.04
Hadera,2015,6,15,16,25.37,0.09,0.1
Hadera,2015,6,15,17,25.29,0.13,0.14
Hadera,2015,6,15,18,24.77,0.15,0.1
Hadera,2015,6,15,19,24.93,0.15,0.13
Hadera,2015,6,15,20,25.11,0.13,0.09
Hadera,2015,6,15,21,25.28,0.1,0.09
Hadera,2015,6,15,22,25.33,0.08,0.07
Hadera,2015,6,15,23,25.34,0.08,0.08
Hadera,2015,6,16,0,25.32,0.07,0.07
Hadera,2015,6,16,1,25.32,0.07,0.07
Hadera,2015,6,16,2,25.35,0.08,0.07
Hadera,2015,6,16,3,25.35,0.09,0.08
Hadera,2015,6,16,4,25.33,0.08,0.07
Hadera,2015,6,16,5,25.34,0.09,0.06
Hadera,2015,6,16,6,25.35,0.11,0.06
Hadera,2015,6,16,7,25.38,0.1,0.08
Hadera,2015,6,16,8,25.44,0.11,0.07
Hadera,2015,6,16,9,25.46,0.13,0.09
Hadera,2015,6,16,10,25.46,0.16,0.09
Hadera,2015,6,16,11,25.53,0.17,0.1
Hadera,2015,6,16,12,25.49,0.23,0.11
Hadera,2015,6,16,13,25.45,0.23,0.1
Hadera,2015,6,16,14,25.52,0.2,0.09
Hadera,2015,6,16,15,25.53,0.1,0.1
Hadera,2015,6,16,16,25.46,0.06,0.06
Hadera,2015,6,16,17,25.42,0.07,0.07
Hadera,2015,6,16,18,25.42,0.1,0.07
Hadera,2015,6,16,19,25.45,0.1,0.08
Hadera,2015,6,16,20,25.37,0.05,0.07
Hadera,2015,6,16,21,25.4,0.09,0.09
Hadera,2015,6,16,22,25.42,0.1,0.09
Hadera,2015,6,16,23,25.42,0.13,0.09
Hadera,2015,6,17,0,25.46,0.11,0.09
Hadera,2015,6,17,1,25.51,0.11,0.08
Hadera,2015,6,17,2,25.59,0.14,0.11
Hadera,2015,6,17,3,25.61,0.14,0.1
Hadera,2015,6,17,4,25.59,0.13,0.09
Hadera,2015,6,17,5,25.57,0.13,0.08
Hadera,2015,6,17,6,25.56,0.15,0.09
Hadera,2015,6,17,7,25.57,0.13,0.09
Hadera,2015,6,17,8,25.63,0.12,0.1
Hadera,2015,6,17,9,25.66,0.12,0.09
Hadera,2015,6,17,10,25.74,0.13,0.11
Hadera,2015,6,17,11,25.74,0.1,0.1
Hadera,2015,6,17,12,25.77,0.1,0.08
Hadera,2015,6,17,13,25.77,0.13,0.09
Hadera,2015,6,17,14,25.83,0.14,0.09
Hadera,2015,6,17,15,25.79,0.13,0.09
Hadera,2015,6,17,16,25.77,0.11,0.09
Hadera,2015,6,17,17,25.8,0.15,0.11
Hadera,2015,6,17,18,25.79,0.13,0.1
Hadera,2015,6,17,19,25.77,0.1,0.09
Hadera,2015,6,17,20,25.8,0.12,0.09
Hadera,2015,6,17,21,25.8,0.12,0.1
Hadera,2015,6,17,22,25.82,0.12,0.1
Hadera,2015,6,17,23,25.83,0.14,0.11
Hadera,2015,6,18,0,25.87,0.15,0.11
Hadera,2015,6,18,1,25.79,0.13,0.12
Hadera,2015,6,18,2,25.89,0.16,0.12
Hadera,2015,6,18,3,25.93,0.17,0.13
Hadera,2015,6,18,4,25.87,0.13,0.12
Hadera,2015,6,18,5,25.83,0.13,0.14
Hadera,2015,6,18,6,25.81,0.11,0.12
Hadera,2015,6,18,7,25.8,0.1,0.12
Hadera,2015,6,18,8,25.84,0.11,0.13
Hadera,2015,6,18,9,25.87,0.1,0.12
Hadera,2015,6,18,10,25.97,0.11,0.13
Hadera,2015,6,18,11,26.11,0.12,0.11
Hadera,2015,6,18,12,26.17,0.14,0.14
Hadera,2015,6,18,13,26.19,0.17,0.12
Hadera,2015,6,18,14,26.21,0.17,0.12
Hadera,2015,6,18,15,26.19,0.16,0.14
Hadera,2015,6,18,16,26.16,0.14,0.68
Hadera,2015,6,18,17,26.15,0.15,0.79
Hadera,2015,6,18,18,26.14,0.15,0.5
Hadera,2015,6,18,19,26.15,0.15,0.13
Hadera,2015,6,18,20,26.18,0.14,0.13
Hadera,2015,6,18,21,26.22,0.16,0.13
Hadera,2015,6,18,22,26.24,0.16,0.14
Hadera,2015,6,18,23,26.28,0.19,0.15
Hadera,2015,6,19,0,26.34,0.21,0.14
Hadera,2015,6,19,1,26.37,0.21,0.14
Hadera,2015,6,19,2,26.35,0.19,0.15
Hadera,2015,6,19,3,26.19,0.19,0.21
Hadera,2015,6,19,4,26.05,0.17,0.17
Hadera,2015,6,19,5,26.18,0.17,0.15
